Date	Open*	High	Low	Close**	Volume	Market Cap
Sep 13, 2017	509.47	519.20	471.22	503.61	340,344,000	8,445,540,000
Sep 12, 2017	539.03	559.22	505.01	510.41	273,825,000	8,934,220,000
Sep 11, 2017	537.19	556.25	515.67	537.81	274,712,000	8,902,570,000
Sep 10, 2017	546.48	546.75	484.09	537.07	289,508,000	9,055,430,000
Sep 09, 2017	584.73	586.19	539.15	547.47	234,578,000	9,688,150,000
Sep 08, 2017	654.37	687.30	557.51	583.10	809,763,000	10,840,500,000
Sep 07, 2017	636.85	707.98	603.50	652.86	1,082,380,000	10,548,500,000
Sep 06, 2017	541.28	642.69	539.96	638.18	693,240,000	8,964,700,000
Sep 05, 2017	514.90	550.95	458.78	541.71	338,978,000	8,527,100,000
Sep 04, 2017	608.26	608.26	500.76	517.24	328,957,000	10,072,200,000
Sep 03, 2017	578.27	617.41	563.59	607.43	344,862,000	9,574,520,000
Sep 02, 2017	621.96	642.05	560.58	575.90	350,478,000	10,297,000,000
Sep 01, 2017	588.40	645.52	586.73	622.17	393,839,000	9,740,460,000
Aug 31, 2017	576.25	603.69	572.14	588.17	298,144,000	9,538,750,000
Aug 30, 2017	549.32	604.69	535.92	575.21	443,856,000	9,092,300,000
Aug 29, 2017	596.13	599.30	528.32	552.93	370,017,000	9,866,110,000
Aug 28, 2017	619.70	626.88	595.52	596.18	216,273,000	10,254,800,000
Aug 27, 2017	625.89	654.87	589.64	620.90	402,718,000	10,357,000,000
Aug 26, 2017	641.88	646.93	622.36	625.32	193,414,000	10,616,100,000
Aug 25, 2017	627.06	665.42	624.30	641.06	348,632,000	10,365,600,000
Aug 24, 2017	670.03	697.32	617.31	628.11	407,177,000	11,071,100,000
Aug 23, 2017	690.96	715.67	651.32	669.40	501,983,000	11,416,800,000
Aug 22, 2017	596.19	734.88	570.27	690.88	1,393,260,000	9,844,620,000
Aug 21, 2017	723.70	756.59	573.47	599.64	1,123,400,000	11,943,100,000
Aug 20, 2017	772.42	858.96	683.94	712.87	1,494,020,000	12,742,600,000
Aug 19, 2017	697.04	1,091.97	625.16	754.56	3,196,230,000	11,498,100,000
Aug 18, 2017	458.67	764.07	458.67	690.24	3,087,490,000	7,565,590,000
Aug 17, 2017	301.02	460.53	293.10	460.53	744,605,000	4,964,980,000
Aug 16, 2017	297.97	307.62	290.21	300.21	106,436,000	4,914,350,000
Aug 15, 2017	298.19	306.52	292.88	297.86	133,924,000	4,917,480,000
Aug 14, 2017	296.10	327.39	293.50	297.68	174,968,000	4,882,720,000
Aug 13, 2017	316.29	317.47	298.05	298.05	120,722,000	5,215,330,000
Aug 12, 2017	327.82	341.85	313.70	317.09	126,007,000	5,405,200,000
Aug 11, 2017	275.88	351.16	275.02	328.24	233,971,000	4,548,600,000
Aug 10, 2017	305.21	311.68	274.68	275.95	136,637,000	5,031,790,000
Aug 09, 2017	345.28	349.32	298.61	303.89	165,032,000	5,691,960,000
Aug 08, 2017	321.35	386.29	309.61	345.49	274,880,000	5,297,390,000
Aug 07, 2017	223.76	373.87	223.76	319.69	346,546,000	3,688,360,000
Aug 06, 2017	212.18	223.70	203.45	220.66	107,606,000	3,497,290,000
Aug 05, 2017	231.11	273.04	200.98	213.15	144,043,000	3,809,330,000
Aug 04, 2017	362.18	386.93	233.05	233.05	185,038,000	5,969,720,000
Aug 03, 2017	448.49	519.28	364.05	364.05	161,518,000	7,392,030,000
Aug 02, 2017	382.38	756.93	309.33	452.66	416,207,000	6,302,360,000
Aug 01, 2017	294.60	426.11	210.39	380.01	65,988,800	-
Jul 31, 2017	346.36	347.83	266.19	294.46	1,075,960	-
Jul 30, 2017	385.14	385.14	316.25	345.66	606,695	-
Jul 29, 2017	410.57	423.73	323.73	384.77	737,815	-
Jul 28, 2017	386.65	465.18	217.06	406.05	1,230,160	-
Jul 27, 2017	417.10	460.97	367.78	385.48	533,207	-
Jul 26, 2017	407.08	486.16	321.79	365.82	1,784,640	-
Jul 25, 2017	441.35	541.66	338.09	406.90	524,908	-
Jul 24, 2017	412.58	578.89	409.21	440.70	190,952	-
Jul 23, 2017	555.89	578.97	411.78	413.06	85,013	-
